323.44, 4.26
324.07, 4.29
324.07, 4.28
324.07, 4.26
324.69, 4.30
324.69, 4.28
324.69, 4.27
325.32, 4.30
325.32, 4.28
325.31, 4.27
325.94, 4.30
325.94, 4.28
325.94, 4.27
326.56, 4.30
326.56, 4.28
326.56, 4.27
327.19, 4.30
327.19, 4.28
327.19, 4.27
327.81, 4.30
327.81, 4.28
327.81, 4.27
328.44, 4.31
328.43, 4.29
328.43, 4.28
329.06, 4.31
329.06, 4.29
329.06, 4.28
329.68, 4.31
329.68, 4.29
329.68, 4.28
330.31, 4.31
330.30, 4.29
330.30, 4.28
330.93, 4.31
330.93, 4.29
330.93, 4.28
331.55, 4.31
331.55, 4.29
331.55, 4.28
332.18, 4.31
332.17, 4.29
332.17, 4.28
332.80, 4.32
332.80, 4.30
332.80, 4.28
333.42, 4.32
333.42, 4.30
333.42, 4.29
334.05, 4.32
334.05, 4.30
334.04, 4.29
334.67, 4.32
334.67, 4.30
334.67, 4.29
335.29, 4.32
335.29, 4.30
335.29, 4.29
335.92, 4.32
335.92, 4.30
335.92, 4.29
336.54, 4.32
336.54, 4.30
336.54, 4.29
337.16, 4.32
337.16, 4.30
337.16, 4.29
337.79, 4.32
337.79, 4.30
337.79, 4.29
338.41, 4.32
338.41, 4.31
338.41, 4.29
339.04, 4.32
339.03, 4.31
339.03, 4.30
339.66, 4.32
339.66, 4.31
339.66, 4.30
340.28, 4.32
340.28, 4.31
340.28, 4.30
340.91, 4.32
340.90, 4.31
340.90, 4.30
341.53, 4.32
341.53, 4.31
341.53, 4.30
342.15, 4.32
342.15, 4.31
342.15, 4.30
342.78, 4.32
342.77, 4.31
342.77, 4.30
343.40, 4.32
343.40, 4.31
343.40, 4.30
344.02, 4.32
344.02, 4.31
344.02, 4.30
344.65, 4.32
344.65, 4.31
344.64, 4.30
345.27, 4.32
345.27, 4.31
345.27, 4.30
345.89, 4.32
345.89, 4.31
345.89, 4.30
346.52, 4.32
346.52, 4.31
346.51, 4.30
347.14, 4.33
347.14, 4.32
347.14, 4.30
347.76, 4.33
347.76, 4.32
347.76, 4.30
348.39, 4.33
348.39, 4.32
348.39, 4.30
349.01, 4.33
349.01, 4.32
349.01, 4.30
349.64, 4.33
349.63, 4.32
349.63, 4.30
350.26, 4.33
350.26, 4.32
350.26, 4.30
350.88, 4.33
350.88, 4.32
350.88, 4.30
351.51, 4.33
351.50, 4.32
351.50, 4.30
352.13, 4.33
352.13, 4.32
352.13, 4.30
352.75, 4.33
352.75, 4.31
352.59, 4.30
